scenario,scale,architecture,regime,real_pct,synthetic_pct,eval_domain,eval_dataset,metric,class,seed,selected_seed,summary_value,summary_std,baseline_value,baseline_regime,delta
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_10,car,,False,0.44641426216443403,0.0010277190465588946,0.10223910741383636,synthetic_only,0.3441751547505977
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_10,cyclist,,False,0.38801687763713083,0.002788643315081551,0.07232067510548519,synthetic_only,0.31569620253164565
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_10,pedestrian,,False,0.3748368572174367,0.0019624062781741095,0.15267554163403807,synthetic_only,0.22216131558339863
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_100,all,,False,0.46707834904481665,0.000956194010547415,0.1572940335126356,synthetic_only,0.30978431553218105
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_100,car,,False,0.5468236552800795,0.0007272026454634836,0.15469382853524602,synthetic_only,0.39212982674483343
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_100,cyclist,,False,0.4065822784810127,0.003424746647713588,0.09679324894514763,synthetic_only,0.30978902953586507
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_100,pedestrian,,False,0.4478291133733577,0.003203780889240646,0.22039502305751327,synthetic_only,0.2274340903158444
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50,all,,False,0.5726152682741883,0.0009248866757411913,0.5951366798916754,synthetic_only,-0.022521411617487108
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50,car,,False,0.6802973662774865,0.0015997464546265044,0.6987551533203277,synthetic_only,-0.01845778704284118
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50,cyclist,,False,0.5206329324932387,0.001022007000797382,0.552810657588711,synthetic_only,-0.03217772509547223
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50,pedestrian,,False,0.5169155060518396,0.0007580978728165343,0.5338442287659877,synthetic_only,-0.016928722714148137
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50_95,all,,False,0.3733552306876124,0.0003599451444306427,0.3955913769822903,synthetic_only,-0.022236146294677905
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50_95,car,,False,0.4851645421113915,0.0006907420962394632,0.5044822702876489,synthetic_only,-0.01931772817625743
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50_95,cyclist,,False,0.3294750430355229,0.0006536178358243834,0.3580079902127427,synthetic_only,-0.028532947177219825
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,,False,0.3054261069159227,0.0006475309842818305,0.32428387044647927,synthetic_only,-0.01885776353055657
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_75,all,,False,0.38248168685753164,0.00023257812543982413,0.4065732330597353,synthetic_only,-0.024091546202203662
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_75,car,,False,0.5081192564600264,0.0011619244300485588,0.5262638230498664,synthetic_only,-0.018144566589839983
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_75,cyclist,,False,0.3397000389694125,0.0002521785906921828,0.37155191911645297,synthetic_only,-0.03185188014704049
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_75,pedestrian,,False,0.29962576514315614,0.00032697873771475524,0.32190395701288654,synthetic_only,-0.0222781918697304
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_1,all,,False,0.04729100885900453,0.00015690885617956175,0.04826096335520467,synthetic_only,-0.0009699544962001386
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_1,car,,False,0.07914469830111304,0.0002729977231515489,0.08037837279024083,synthetic_only,-0.0012336744891277979
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_1,cyclist,,False,0.04974708444569337,0.00028546086348054306,0.05129267949978916,synthetic_only,-0.0015455950540957941
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_1,pedestrian,,False,0.012981243830207267,2.1594274432349672e-05,0.013111837775584034,synthetic_only,-0.00013059394537676648
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_10,all,,False,0.2690694493640255,0.0002564272376056196,0.28012982084792104,synthetic_only,-0.011060371483895548
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_10,car,,False,0.41338088838347287,0.0004996963933550719,0.426341362555567,synthetic_only,-0.012960474172094116
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_10,cyclist,,False,0.2824200271650039,0.0005308890511246537,0.30002107629619224,synthetic_only,-0.017601049131188318
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_10,pedestrian,,False,0.11140743254359982,0.0001102859432814122,0.11402702369200395,synthetic_only,-0.0026195911484041268
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_100,all,,False,0.40308641229036385,0.00022992499371129094,0.4231578898593888,synthetic_only,-0.020071477569024943
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_100,car,,False,0.51606533650367,0.0004768970368932976,0.5328371067231813,synthetic_only,-0.01677177021951126
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_100,cyclist,,False,0.3573345510748911,0.0005141541229038051,0.38338251135778184,synthetic_only,-0.026047960282890747
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_100,pedestrian,,False,0.3358593492925304,0.0003291034067530893,0.35325405149720296,synthetic_only,-0.01739470220467254
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50,all,,False,0.6756017794047801,0.0014531555713463717,0.13367774388849563,synthetic_only,0.5419240355162844
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50,car,,False,0.8076616934629485,0.0013346440807745453,0.14762909347434594,synthetic_only,0.6600325999886025
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50,cyclist,,False,0.5521900488468222,0.006299054347979448,0.049952013543098334,synthetic_only,0.5022380353037239
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50,pedestrian,,False,0.6669535959045692,0.002959231059583514,0.20345212464804271,synthetic_only,0.4635014712565264
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50_95,all,,False,0.3901825272119301,0.0027802164040866854,0.06171790835888493,synthetic_only,0.3284646188530452
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50_95,car,,False,0.5068266123648142,0.0002019920240224098,0.06890935100879973,synthetic_only,0.43791726135601444
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50_95,cyclist,,False,0.3148415906002634,0.008386162267943928,0.020774704086644998,synthetic_only,0.2940668865136184
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50_95,pedestrian,,False,0.3488793786707127,0.0005560051785711998,0.09546966998121008,synthetic_only,0.25340970868950263
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_75,all,,False,0.38704294325413874,0.00697173268954376,0.04688197985228667,synthetic_only,0.3401609634018521
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_75,car,,False,0.5133568815483929,0.000817701377680049,0.055805478413950366,synthetic_only,0.45755140313444254
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_75,cyclist,,False,0.32602078402338025,0.019562342593852405,0.012912607751568,synthetic_only,0.31310817627181226
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_75,pedestrian,,False,0.3217511641906432,0.001909720364018253,0.0719278533913416,synthetic_only,0.2498233107993016
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_1,all,,False,0.1428319648567438,0.0019374094994279098,0.03781904904477693,synthetic_only,0.10501291581196687
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_1,car,,False,0.08159368552058423,0.00011822320536975824,0.025585432155372862,synthetic_only,0.05600825336521137
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_1,cyclist,,False,0.21527426160337546,0.0058684687428569105,0.03358649789029534,synthetic_only,0.18168776371308012
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_1,pedestrian,,False,0.1316279474462716,0.001110624173744189,0.05428521708866263,synthetic_only,0.07734273035760897
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_10,all,,False,0.41780975926308556,0.002788983085184528,0.1090784413844532,synthetic_only,0.30873131787863234
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_10,car,,False,0.46186093734647754,0.00020377087387819565,0.10223910741383636,synthetic_only,0.3596218299326412
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_10,cyclist,,False,0.40337552742616034,0.007202223896490138,0.07232067510548519,synthetic_only,0.33105485232067516
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_10,pedestrian,,False,0.3881928130166188,0.0011050889565098392,0.15267554163403807,synthetic_only,0.23551727138258072
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_100,all,,False,0.4820385106794685,0.001119395011778367,0.1572940335126356,synthetic_only,0.3247444771668329
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_100,car,,False,0.5639886898328584,0.0006640257057614928,0.15469382853524602,synthetic_only,0.4092948612976124
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_100,cyclist,,False,0.4241350210970463,0.003255240763204344,0.09679324894514763,synthetic_only,0.3273417721518987
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_100,pedestrian,,False,0.4579918211085008,0.0005183458107927935,0.22039502305751327,synthetic_only,0.23759679805098752
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,all,,False,0.18570117325127677,0.000767817060209766,0.5951366798916754,synthetic_only,-0.4094355066403986
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,car,,False,0.28947165572641037,0.0034188236864358085,0.6987551533203277,synthetic_only,-0.4092834975939173
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,cyclist,,False,0.08210002494858502,0.0010082039599954575,0.552810657588711,synthetic_only,-0.4707106326401259
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,pedestrian,,False,0.18553183907883486,0.0003665296740126043,0.5338442287659877,synthetic_only,-0.34831238968715283
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,all,,False,0.09610737498608424,0.00020739121328016864,0.3955913769822903,synthetic_only,-0.29948400199620606
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,car,,False,0.16549364563537225,0.0009837604927309892,0.5044822702876489,synthetic_only,-0.33898862465227664
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,cyclist,,False,0.04038914135309907,0.0006643185891373444,0.3580079902127427,synthetic_only,-0.31761884885964364
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,,False,0.08243933796978133,0.00025124928933006484,0.32428387044647927,synthetic_only,-0.24184453247669796
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,all,,False,0.08700804080773154,0.0008921128256780125,0.4065732330597353,synthetic_only,-0.31956519225200375
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,car,,False,0.16540270829781056,0.0012138633974583624,0.5262638230498664,synthetic_only,-0.36086111475205584
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,cyclist,,False,0.033719844208662565,0.0018427877721543847,0.37155191911645297,synthetic_only,-0.3378320749077904
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,pedestrian,,False,0.061901569916721404,0.0008143669141906534,0.32190395701288654,synthetic_only,-0.26000238709616513
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,all,,False,0.025048067351286566,0.00013242926779146662,0.04826096335520467,synthetic_only,-0.023212896003918102
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,car,,False,0.049605430924566596,0.000570968912040597,0.08037837279024083,synthetic_only,-0.03077294186567424
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,cyclist,,False,0.016982811109549866,0.0002065445165221434,0.05129267949978916,synthetic_only,-0.03430986839023929
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,pedestrian,,False,0.0085559600197433,4.635050345915603e-05,0.013111837775584034,synthetic_only,-0.004555877755840734
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,all,,False,0.09597431391792262,0.000671181230206908,0.28012982084792104,synthetic_only,-0.18415550692999844
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,car,,False,0.17964437092939103,0.00215120976394963,0.426341362555567,synthetic_only,-0.24669699162617595
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,cyclist,,False,0.052074844269589166,0.0007828340730195218,0.30002107629619224,synthetic_only,-0.24794623202660307
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,pedestrian,,False,0.05620372655478773,5.949932601798505e-05,0.11402702369200395,synthetic_only,-0.05782329713721621
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,all,,False,0.14027011853271168,0.0009515393313421747,0.4231578898593888,synthetic_only,-0.2828877713266771
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,car,,False,0.2426410282918088,0.0024050219456215687,0.5328371067231813,synthetic_only,-0.2901960784313725
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,cyclist,,False,0.05788253477588864,0.0009426653431344446,0.38338251135778184,synthetic_only,-0.3254999765818932
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,pedestrian,,False,0.12028679253043763,0.0005729034032768119,0.35325405149720296,synthetic_only,-0.23296725896676534
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50,all,,False,0.13367774388849563,0.009396671943383417,0.13367774388849563,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50,car,,False,0.14762909347434594,0.01279777264277757,0.14762909347434594,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50,cyclist,,False,0.049952013543098334,0.0050362461993466385,0.049952013543098334,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50,pedestrian,,False,0.20345212464804271,0.010888103079161526,0.20345212464804271,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50_95,all,,False,0.06171790835888493,0.003540099369464764,0.06171790835888493,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50_95,car,,False,0.06890935100879973,0.007007811142645595,0.06890935100879973,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50_95,cyclist,,False,0.020774704086644998,0.0005767922802867968,0.020774704086644998,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50_95,pedestrian,,False,0.09546966998121008,0.0037708170423784394,0.09546966998121008,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_75,all,,False,0.04688197985228667,0.003266501231121191,0.04688197985228667,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_75,car,,False,0.055805478413950366,0.007576280593792574,0.055805478413950366,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_75,cyclist,,False,0.012912607751568,0.002273481530954669,0.012912607751568,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_75,pedestrian,,False,0.0719278533913416,0.002414103789217524,0.0719278533913416,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_1,all,,False,0.03781904904477693,0.0016726846054360336,0.03781904904477693,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_1,car,,False,0.025585432155372862,0.0035779800371298115,0.025585432155372862,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_1,cyclist,,False,0.03358649789029534,0.003399702460503557,0.03358649789029534,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_1,pedestrian,,False,0.05428521708866263,0.00285111107453071,0.05428521708866263,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_10,all,,False,0.1090784413844532,0.0019797685798323963,0.1090784413844532,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_10,car,,False,0.10223910741383636,0.0012946575117171722,0.10223910741383636,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_10,cyclist,,False,0.07232067510548519,0.001685652688222638,0.07232067510548519,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_10,pedestrian,,False,0.15267554163403807,0.0062470385826716044,0.15267554163403807,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_100,all,,False,0.1572940335126356,0.001890741604438154,0.1572940335126356,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_100,car,,False,0.15469382853524602,0.0027799408774081447,0.15469382853524602,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_100,cyclist,,False,0.09679324894514763,0.002912309523499946,0.09679324894514763,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_100,pedestrian,,False,0.22039502305751327,0.011111393871302336,0.22039502305751327,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,all,,False,0.5951366798916754,0.000667778747034263,0.5951366798916754,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,car,,False,0.6987551533203277,0.001294759722151314,0.6987551533203277,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,cyclist,,False,0.552810657588711,0.0013839975032680376,0.552810657588711,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,pedestrian,,False,0.5338442287659877,0.0006252741695009437,0.5338442287659877,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,all,,False,0.3955913769822903,0.00032559013846426035,0.3955913769822903,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,car,,False,0.5044822702876489,0.0005575106426395684,0.5044822702876489,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,cyclist,,False,0.3580079902127427,0.0004925810946413048,0.3580079902127427,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,,False,0.32428387044647927,0.0006825513122519939,0.32428387044647927,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,all,,False,0.4065732330597353,0.00031454596056401706,0.4065732330597353,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,car,,False,0.5262638230498664,0.0021133321218996513,0.5262638230498664,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,cyclist,,False,0.37155191911645297,0.0015396203648335054,0.37155191911645297,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,pedestrian,,False,0.32190395701288654,0.0010847133853460862,0.32190395701288654,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,all,,False,0.04826096335520467,8.50851237847973e-05,0.04826096335520467,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,car,,False,0.08037837279024083,2.7351920924919286e-05,0.08037837279024083,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,cyclist,,False,0.05129267949978916,0.000219481514006123,0.05129267949978916,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,pedestrian,,False,0.013111837775584034,3.3308786477361474e-05,0.013111837775584034,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,all,,False,0.28012982084792104,0.00024022266186762576,0.28012982084792104,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,car,,False,0.426341362555567,0.0010677763948040919,0.426341362555567,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,cyclist,,False,0.30002107629619224,0.0005464955311815617,0.30002107629619224,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,pedestrian,,False,0.11402702369200395,6.070665305452076e-05,0.11402702369200395,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,all,,False,0.4231578898593888,9.962845995533039e-05,0.4231578898593888,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,car,,False,0.5328371067231813,0.0007380193101211429,0.5328371067231813,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,cyclist,,False,0.38338251135778184,0.0004044558588254793,0.38338251135778184,synthetic_only,0.0
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,pedestrian,,False,0.35325405149720296,0.0005723549727615673,0.35325405149720296,synthetic_only,0.0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,all,,False,0.04737854202874623,0.006550320486826498,0.021114284003832168,synthetic_only,0.026264258024914063
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,hex,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,hex_socket,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,phillips,,False,0.09475708405749254,0.013100640973652926,0.0422285680076644,synthetic_only,0.052528516049828146
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,pozidriv,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,slotted,,False,0.0,0.0,0.0,synthetic_only,0.0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,torx,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,all,,False,0.025766709611513432,0.0036495437379246804,0.006399850551601734,synthetic_only,0.019366859059911697
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,hex,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,hex_socket,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,phillips,,False,0.051533419223026934,0.0072990874758493965,0.0127997011032035,synthetic_only,0.038733718119823436
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,pozidriv,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,slotted,,False,0.0,0.0,0.0,synthetic_only,0.0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,torx,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,all,,False,0.02496058398469737,0.0046628924826839285,0.0025079641116707665,synthetic_only,0.022452619873026602
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,hex,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,hex_socket,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,phillips,,False,0.04992116796939477,0.009325784965367895,0.005015928223341567,synthetic_only,0.044905239746053205
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,pozidriv,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,slotted,,False,0.0,0.0,0.0,synthetic_only,0.0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,torx,,False,,0.0,,synthetic_only,
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AR_1,all,,False,0.0192452830188679,0.0018867924528301995,0.012452830188679168,synthetic_only,0.006792452830188731
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AR_10,all,,False,0.0574842767295597,0.0008508018401552826,0.030628930817610003,synthetic_only,0.026855345911949696
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AR_100,all,,False,0.058930817610062865,0.0011373044855362087,0.031069182389937066,synthetic_only,0.0278616352201258
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,all,,False,0.5514806913694152,0.048504919672256085,0.7966814614745945,synthetic_only,-0.24520077010517927
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,hex,,False,0.9242660241873581,0.033485756917722424,0.9761886344408248,synthetic_only,-0.05192261025346667
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,hex_socket,,False,0.5620327581374792,0.12477974519430741,0.9638891350235373,synthetic_only,-0.40185637688605813
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,phillips,,False,0.4929974736083977,0.011915979682559497,0.6176308869563567,synthetic_only,-0.12463341334795902
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,pozidriv,,False,0.1592569137991511,0.02259750447857168,0.41284810767151986,synthetic_only,-0.2535911938723687
