scenario,scale,architecture,regime,real_pct,synthetic_pct,eval_domain,eval_dataset,metric,class,mean,std,min,max,n
ADD,large,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,SYNTHIA,AR_10,cyclist,0.27514167954662544,0.0008842374503536158,0.2741393845721512,0.2758114374034003,3
ADD,large,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.1105462323132609,2.3912092699561146e-05,0.1105287512339585,0.110573482230997,3
ADD,large,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,SYNTHIA,AR_100,car,0.49942451497294876,0.0011689013362133846,0.49813915021193,0.5004238602295048,3
ADD,large,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,SYNTHIA,AR_100,cyclist,0.3482764273336143,0.0005647649243362597,0.3478291414922018,0.3489110580300688,3
ADD,large,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.33206287018756164,0.00018336977839475722,0.3318515547877591,0.332180096248766,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_50,car,0.7847173520180606,0.0007939602670112704,0.7841352089025978,0.7856217790603457,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_50,cyclist,0.5199107117176067,0.010797137433671201,0.5077693754309168,0.5284347737636331,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_50,pedestrian,0.652147011989642,0.0010098653497551669,0.6511877138745749,0.6532008024665642,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_50_95,car,0.48639879478866205,0.0009168415213343166,0.4853468782010941,0.4870282035287583,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_50_95,cyclist,0.2909263427109092,0.004053398143534432,0.2883359162661509,0.2955975453639192,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_50_95,pedestrian,0.33630407341333113,0.002626901491680252,0.3343467913997168,0.3392895519288515,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_75,car,0.4886139545901916,0.0023912658588285795,0.4859744205658152,0.4906357169785887,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_75,cyclist,0.29552261236640076,0.006554890244913278,0.289449333499206,0.3024711629664005,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AP_75,pedestrian,0.3024803783914091,0.005370006491514264,0.297362578532777,0.3080712847808344,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_1,car,0.0807465146999421,3.5325035616886784e-05,0.0807061212458651,0.0807716241443683,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_1,cyclist,0.1963713080168776,0.004423744277495766,0.1926582278481012,0.2012658227848101,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_1,pedestrian,0.12862612024710687,0.0005222743826140617,0.1281127642913077,0.1291568780997128,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_10,car,0.44641426216443403,0.0010277190465588946,0.445265778010677,0.4472472406904005,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_10,cyclist,0.38801687763713083,0.002788643315081551,0.3848101265822785,0.3898734177215189,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_10,pedestrian,0.3748368572174367,0.0019624062781741095,0.3728008352910467,0.3767162620725659,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_100,car,0.5468236552800795,0.0007272026454634836,0.5461042151115187,0.5475583794582909,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_100,cyclist,0.4065822784810127,0.003424746647713588,0.4030379746835443,0.409873417721519,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,real_internal,BDD,AR_100,pedestrian,0.4478291133733577,0.003203780889240646,0.4451318193683112,0.4513703993735317,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50,car,0.6802973662774865,0.0015997464546265044,0.6784829608636046,0.6815047996701462,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50,cyclist,0.5206329324932387,0.001022007000797382,0.5199978603007496,0.5218118690726642,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.5169155060518396,0.0007580978728165343,0.5162543863323167,0.5177429591819442,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50_95,car,0.4851645421113915,0.0006907420962394632,0.4846116752639391,0.4859388493446903,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.3294750430355229,0.0006536178358243834,0.3288559268871819,0.33015841613274,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.3054261069159227,0.0006475309842818305,0.3050136003423483,0.3061724297544099,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_75,car,0.5081192564600264,0.0011619244300485588,0.507127110153933,0.509397507765173,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_75,cyclist,0.3397000389694125,0.0002521785906921828,0.3394236663081613,0.3399176460510305,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.29962576514315614,0.00032697873771475524,0.299429533425236,0.3000032283299701,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_1,car,0.07914469830111304,0.0002729977231515489,0.0788483407422723,0.0793859195699369,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_1,cyclist,0.04974708444569337,0.00028546086348054306,0.0495082197555149,0.0500632288885766,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_1,pedestrian,0.012981243830207267,2.1594274432349672e-05,0.0129596495557749,0.0130028381046396,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_10,car,0.41338088838347287,0.0004996963933550719,0.4129432440814639,0.4139253592473896,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_10,cyclist,0.2824200271650039,0.0005308890511246537,0.2819024870029506,0.2829633272446255,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.11140743254359982,0.0001102859432814122,0.1112814659427443,0.1114866115498519,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_100,car,0.51606533650367,0.0004768970368932976,0.515693166546056,0.5166029153313347,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_100,cyclist,0.3573345510748911,0.0005141541229038051,0.3568006182380216,0.3578263313193761,3
ADD,large,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.3358593492925304,0.0003291034067530893,0.3356089585389931,0.3362321076011846,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50,car,0.8076616934629485,0.0013346440807745453,0.8061252156698842,0.8085333819409766,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50,cyclist,0.5521900488468222,0.006299054347979448,0.5449181646201811,0.5559596342336147,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50,pedestrian,0.6669535959045692,0.002959231059583514,0.6635372271298798,0.6687198040844453,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50_95,car,0.5068266123648142,0.0002019920240224098,0.5066743378432426,0.5070557533194402,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50_95,cyclist,0.3148415906002634,0.008386162267943928,0.3077796292206955,0.3241105364075263,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_50_95,pedestrian,0.3488793786707127,0.0005560051785711998,0.3483537011486312,0.349461418176868,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_75,car,0.5133568815483929,0.000817701377680049,0.512555088547055,0.5141896131221094,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_75,cyclist,0.32602078402338025,0.019562342593852405,0.3061042304861937,0.3452085471893598,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AP_75,pedestrian,0.3217511641906432,0.001909720364018253,0.3195747022408098,0.3231464650345499,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_1,car,0.08159368552058423,0.00011822320536975824,0.0814594045786526,0.0816821144335636,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_1,cyclist,0.21527426160337546,0.0058684687428569105,0.2113924050632911,0.2220253164556961,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_1,pedestrian,0.1316279474462716,0.001110624173744189,0.1304881232054294,0.1327068650482902,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_10,car,0.46186093734647754,0.00020377087387819565,0.4616316772017161,0.4620214194478106,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_10,cyclist,0.40337552742616034,0.007202223896490138,0.3984810126582278,0.4116455696202532,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_10,pedestrian,0.3881928130166188,0.0011050889565098392,0.3872357086922474,0.3894022448446881,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_100,car,0.5639886898328584,0.0006640257057614928,0.5634395572004061,0.564726689155995,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_100,cyclist,0.4241350210970463,0.003255240763204344,0.4217721518987341,0.4278481012658227,3
ADD,large,YOLOv8m,real_only,100,0,real_internal,BDD,AR_100,pedestrian,0.4579918211085008,0.0005183458107927935,0.4574001566170713,0.4583659618898459,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,car,0.28947165572641037,0.0034188236864358085,0.2865486394289683,0.2932310623046971,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,cyclist,0.08210002494858502,0.0010082039599954575,0.08131193792526,0.0832361360836489,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.18553183907883486,0.0003665296740126043,0.1852195897210027,0.1859353890107706,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,car,0.16549364563537225,0.0009837604927309892,0.1644079510286916,0.1663258631563003,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.04038914135309907,0.0006643185891373444,0.0397171135969285,0.0410454725879974,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.08243933796978133,0.00025124928933006484,0.0821509562796337,0.0826109734132228,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,car,0.16540270829781056,0.0012138633974583624,0.1645198291819141,0.1667869403555829,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,cyclist,0.033719844208662565,0.0018427877721543847,0.0316586263785828,0.035208058374899,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.061901569916721404,0.0008143669141906534,0.0610893809942162,0.0627180974864683,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,car,0.049605430924566596,0.000570968912040597,0.0490954202419104,0.0502222681691305,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,cyclist,0.016982811109549866,0.0002065445165221434,0.0168118589293241,0.0172123085569762,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,pedestrian,0.0085559600197433,4.635050345915603e-05,0.0085112290227048,0.0086037759131293,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,car,0.17964437092939103,0.00215120976394963,0.1771632378786312,0.1809883179985526,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,cyclist,0.052074844269589166,0.0007828340730195218,0.051180272586764,0.0526345370240269,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.05620372655478773,5.949932601798505e-05,0.0561358588351431,0.0562469151036525,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,car,0.2426410282918088,0.0024050219456215687,0.2399152279540991,0.2444639718804921,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,cyclist,0.05788253477588864,0.0009426653431344446,0.0569130251510467,0.058795840944218,3
ADD,large,YOLOv8m,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.12028679253043763,0.0005729034032768119,0.1198250863770977,0.1209279368213228,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50,car,0.14762909347434594,0.01279777264277757,0.1340117141548016,0.1594085194947553,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50,cyclist,0.049952013543098334,0.0050362461993466385,0.0444656912324407,0.0543651975749527,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50,pedestrian,0.20345212464804271,0.010888103079161526,0.1908807423804131,0.2098829004926055,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50_95,car,0.06890935100879973,0.007007811142645595,0.0619831216143218,0.0759959897907234,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50_95,cyclist,0.020774704086644998,0.0005767922802867968,0.0201189445363149,0.0212034495830021,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_50_95,pedestrian,0.09546966998121008,0.0037708170423784394,0.0911545183284419,0.0981308933304718,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_75,car,0.055805478413950366,0.007576280593792574,0.0486689131316898,0.0637557816637614,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_75,cyclist,0.012912607751568,0.002273481530954669,0.0102941236971686,0.0143842511772655,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AP_75,pedestrian,0.0719278533913416,0.002414103789217524,0.069157394634956,0.0735801329792126,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_1,car,0.025585432155372862,0.0035779800371298115,0.0219238201290407,0.0290734615006714,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_1,cyclist,0.03358649789029534,0.003399702460503557,0.0311392405063291,0.0374683544303797,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_1,pedestrian,0.05428521708866263,0.00285111107453071,0.0511876794570608,0.0567997911772383,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_10,car,0.10223910741383636,0.0012946575117171722,0.1012904071005142,0.1037140143451347,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_10,cyclist,0.07232067510548519,0.001685652688222638,0.070379746835443,0.0734177215189873,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_10,pedestrian,0.15267554163403807,0.0062470385826716044,0.1478204124249543,0.1597233098407726,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_100,car,0.15469382853524602,0.0027799408774081447,0.1514852782235614,0.15638161988668,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_100,cyclist,0.09679324894514763,0.002912309523499946,0.0939240506329114,0.0997468354430379,3
ADD,large,YOLOv8m,synthetic_only,0,100,real_internal,BDD,AR_100,pedestrian,0.22039502305751327,0.011111393871302336,0.2117984860349778,0.2329417906551814,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,car,0.6987551533203277,0.001294759722151314,0.6974630034910823,0.7000525072475027,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,cyclist,0.552810657588711,0.0013839975032680376,0.5512457610045772,0.5538737713396019,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.5338442287659877,0.0006252741695009437,0.5332598173656697,0.5345036064604884,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,car,0.5044822702876489,0.0005575106426395684,0.5038661552769004,0.504951944118944,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.3580079902127427,0.0004925810946413048,0.3576692057099777,0.3585730526933727,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.32428387044647927,0.0006825513122519939,0.3235939786849807,0.3249588364961868,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,car,0.5262638230498664,0.0021133321218996513,0.5239195292709352,0.5280228154607439,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,cyclist,0.37155191911645297,0.0015396203648335054,0.3698087398892902,0.372725875236614,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.32190395701288654,0.0010847133853460862,0.3212340467002073,0.3231554372687589,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,car,0.08037837279024083,2.7351920924919286e-05,0.0803473586271063,0.0803990488989972,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,cyclist,0.05129267949978916,0.000219481514006123,0.0511521708585077,0.0515455950540958,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,pedestrian,0.013111837775584034,3.3308786477361474e-05,0.0130768756169792,0.0131432008884501,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,car,0.426341362555567,0.0010677763948040919,0.4251214721389434,0.4271063785795512,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,cyclist,0.30002107629619224,0.0005464955311815617,0.2993958128424898,0.3004074750597162,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.11402702369200395,6.070665305452076e-05,0.1139838351431392,0.1140964338598223,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,car,0.5328371067231813,0.0007380193101211429,0.5319859402460456,0.5332988731520727,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,cyclist,0.38338251135778184,0.0004044558588254793,0.3830546578614585,0.3838344808205705,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.35325405149720296,0.0005723549727615673,0.3526468410661401,0.3537836253701876,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,hex,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,hex_socket,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,phillips,0.09475708405749254,0.013100640973652926,0.0850298576602423,0.1096537722525,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,pozidriv,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0,0.0,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,torx,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,hex,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,hex_socket,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,phillips,0.051533419223026934,0.0072990874758493965,0.0470410193195462,0.0599554134808065,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,pozidriv,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0,0.0,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,torx,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,hex,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,hex_socket,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,phillips,0.04992116796939477,0.009325784965367895,0.039207221434974,0.0562155725479351,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,pozidriv,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0,0.0,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,torx,,0.0,,,0
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,hex,0.9242660241873581,0.033485756917722424,0.8955294693546931,0.961038625485806,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,hex_socket,0.5620327581374792,0.12477974519430741,0.4180505957350093,0.6386968997050956,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,phillips,0.4929974736083977,0.011915979682559497,0.47988717679424,0.5031693415067677,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,pozidriv,0.1592569137991511,0.02259750447857168,0.1331678272502485,0.1727099677123491,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,slotted,0.8051103477682932,0.01901661734063017,0.7915012577792989,0.8268389082188781,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,torx,0.3652206307158123,0.12933163621508242,0.2376562857856395,0.4962499261897854,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,hex,0.5101067115757156,0.008188784153410225,0.5011407174052356,0.5171905541604674,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.34561915531761916,0.09286968510231784,0.2384112285194178,0.401373405843429,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,phillips,0.27871910303259484,0.015840464974871838,0.2611361062570256,0.2918751173056619,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.09884511096089521,0.015099280287909663,0.0814101230873879,0.1076271308679823,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,slotted,0.5140023547565816,0.004912934225430787,0.5083439250997092,0.51718307074729,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,torx,0.23093617189487267,0.08113877812769685,0.1497332215168365,0.3120106251492897,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,hex,0.5048499774072982,0.08113284333861259,0.4282563350610981,0.5898650897768305,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,hex_socket,0.3935303723253522,0.12483121477840783,0.2516168494896754,0.4863559748265416,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,phillips,0.2801359104758777,0.04068636570152083,0.236412381271126,0.3168829059937889,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,pozidriv,0.11764660284034123,0.024542529960198314,0.0893484113564006,0.1331167004373082,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,slotted,0.6484570566506869,0.03580146945222426,0.612490554577743,0.6840911790938697,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,torx,0.281331978849029,0.11026429020854019,0.1803638467939201,0.3989896328942689,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50,hex,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50,hex_socket,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50,phillips,0.11431731751981546,0.005337536167568606,0.1086870285800054,0.1193036775895153,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50,pozidriv,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0,0.0,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50,torx,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,hex,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,hex_socket,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,phillips,0.0656184724152844,0.003656952617390875,0.0629507740548752,0.0697870775883823,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,pozidriv,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0,0.0,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,torx,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_75,hex,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_75,hex_socket,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_75,phillips,0.0740383614589424,0.007555726464347698,0.0668759328763065,0.0819339372329162,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_75,pozidriv,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0,0.0,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_75,torx,,0.0,,,0
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,hex,0.8497260134358027,0.04694505161359127,0.81882697422418,0.9037472182893668,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,hex_socket,0.3953774433154929,0.0719146702720988,0.3123423329290775,0.4376680655701803,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,phillips,0.4309394539791162,0.032524986936640486,0.4109973586232456,0.4684715139723068,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,pozidriv,0.09626400484918222,0.033692575955049875,0.073720707410722,0.1349954328817579,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,slotted,0.7255603162929088,0.07603401923316498,0.6381999013284528,0.7768095728354772,3
