scenario,scale,architecture,regime,real_pct,synthetic_pct,eval_domain,eval_dataset,metric,class,seed,selected_seed,value,source_file
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_50,all,1,True,0.4614864534514298,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_75,all,1,True,0.2300304935782502,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_1,all,1,True,0.1202875044046046,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_10,all,1,True,0.3111520410062967,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_100,all,1,True,0.3354802616470421,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_50_95,car,1,True,0.4665860969725753,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_50,car,1,True,0.7822934409449438,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_75,car,1,True,0.4958030831768059,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_1,car,1,True,0.1532756080695108,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_10,car,1,True,0.5224376897868375,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_100,car,1,True,0.5527013619554434,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_50_95,pedestrian,1,True,0.2455478668831892,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_50,pedestrian,1,True,0.5347983790349187,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_75,pedestrian,1,True,0.1936150212439652,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_1,pedestrian,1,True,0.1653004884264174,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_10,pedestrian,1,True,0.341749840730516,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_100,pedestrian,1,True,0.3837332767041835,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_50_95,cyclist,1,True,0.0117296990748688,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_50,cyclist,1,True,0.0673675403744271,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AP_75,cyclist,1,True,0.0006733763139795,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_1,cyclist,1,True,0.0422864167178856,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_10,cyclist,1,True,0.0692685925015365,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,external,KITTI,AR_100,cyclist,1,True,0.0700061462814996,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_30_70_yolov8m_seed1_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50_95,all,2,True,0.2585759859982708,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50,all,2,True,0.4854179989909719,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_75,all,2,True,0.2525461645243796,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_1,all,2,True,0.1259756863547429,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_10,all,2,True,0.3338460398713396,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_100,all,2,True,0.3596045354055809,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50_95,car,2,True,0.4945738563484642,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50,car,2,True,0.8111817666623657,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_75,car,2,True,0.5361436216296523,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_1,car,2,True,0.1580920597697002,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_10,car,2,True,0.5537626649830132,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_100,car,2,True,0.585601755810108,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50_95,pedestrian,2,True,0.2665730392453472,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50,pedestrian,2,True,0.5742868843442404,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_75,pedestrian,2,True,0.2212877429826542,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_1,pedestrian,2,True,0.1739222764918241,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_10,pedestrian,2,True,0.3633255468252283,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_100,pedestrian,2,True,0.4044595455510724,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50_95,cyclist,2,True,0.0145810624010008,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_50,cyclist,2,True,0.0707853459663095,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AP_75,cyclist,2,True,0.0002071289608323,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_1,cyclist,2,True,0.0459127228027043,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_10,cyclist,2,True,0.0844499078057775,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,external,KITTI,AR_100,cyclist,2,True,0.0887523048555623,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_70_30_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50_95,all,2,True,0.2444536925382262,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50,all,2,True,0.4672705939598442,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_75,all,2,True,0.2342019362889407,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_1,all,2,True,0.1200210334871784,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_10,all,2,True,0.3164556140448828,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_100,all,2,True,0.342068903036213,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50_95,car,2,True,0.4735408934152352,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50,car,2,True,0.7967713731049088,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_75,car,2,True,0.5070375778843039,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_1,car,2,True,0.1546014852229337,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_10,car,2,True,0.5292264213342955,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_100,car,2,True,0.5593788521090767,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50_95,pedestrian,2,True,0.2500298054037771,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50,pedestrian,2,True,0.548771324153446,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_75,pedestrian,2,True,0.1952772723298013,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_1,pedestrian,2,True,0.1666171161605436,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_10,pedestrian,2,True,0.354682522828626,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_100,pedestrian,2,True,0.3993416861329369,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50_95,cyclist,2,True,0.0097903787956664,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_50,cyclist,2,True,0.0562690846211777,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AP_75,cyclist,2,True,0.0002909586527169,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_1,cyclist,2,True,0.0388444990780577,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_10,cyclist,2,True,0.0654578979717271,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_100,cyclist,2,True,0.0674861708666256,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,all,3,True,0.1651853088093681,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,all,3,True,0.3493306327417292,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,all,3,True,0.1406230693423357,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,all,3,True,0.0965778075051397,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,all,3,True,0.229113379220831,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,all,3,True,0.2557835600526629,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,car,3,True,0.2782619333631684,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,car,3,True,0.5234258383401458,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,car,3,True,0.2724745642610142,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,car,3,True,0.1223986049727909,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,car,3,True,0.3337722858603169,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,car,3,True,0.3695589429061062,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,pedestrian,3,True,0.2106603627737044,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,pedestrian,3,True,0.4868850465860663,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,pedestrian,3,True,0.1493514080013683,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,pedestrian,3,True,0.1468677001486515,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,pedestrian,3,True,0.3085156084094287,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,pedestrian,3,True,0.3495434274792949,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,cyclist,3,True,0.0066336302912313,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,cyclist,3,True,0.0376810132989755,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,cyclist,3,True,4.323576462449738e-05,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,cyclist,3,True,0.0204671173939766,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,cyclist,3,True,0.0450522433927473,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,cyclist,3,True,0.0482483097725875,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50_95,all,3,True,0.201694829111606,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50,all,3,True,0.4248183454900828,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
